source,target,correlation,abs_correlation,pairwise_n,p_value,sign
V02,V05,0.08567650673504214,0.08567650673504214,91,0.4193843609297767,positive
T10,E08,-0.08549299146632025,0.08549299146632025,91,0.4203848222328153,negative
E13,S15,-0.08512646515295126,0.08512646515295126,91,0.42238711521960237,negative
T02,V12,-0.08506130714257565,0.08506130714257565,91,0.42274364046458535,negative
T11,S12,0.08482608662098479,0.08482608662098479,91,0.4240321380780229,positive
T14,V12,-0.08467778876216416,0.08467778876216416,91,0.42484564737583125,negative
V01,V03,0.08455298159823664,0.08455298159823664,91,0.4255309891992398,positive
T01,E14,0.0844633477266485,0.0844633477266485,91,0.4260235784420288,positive
S07,V10,-0.08379002760402116,0.08379002760402116,91,0.4297342977302293,negative
T14,S06,-0.08373061866650951,0.08373061866650951,91,0.43006258860789676,negative
T15,V03,-0.08357824982543499,0.08357824982543499,91,0.43090522545572146,negative
T01,T14,0.08356963083427453,0.08356963083427453,91,0.4309529186952776,positive
T06,V06,0.08347238775392321,0.08347238775392321,91,0.43149122237959237,positive
T09,V11,0.08347205539522787,0.08347205539522787,91,0.4314930628578556,positive
E01,V12,-0.08330811138278774,0.08330811138278774,91,0.43240146872722346,negative
T06,S14,-0.0832321141357342,0.0832321141357342,91,0.4328229347956544,negative
T05,T10,0.08318931533433466,0.08318931533433466,91,0.43306039152527337,positive
E02,E14,0.08315446168420285,0.08315446168420285,91,0.4332538216158192,positive
T10,E06,-0.08305260223788477,0.08305260223788477,91,0.43381940063707203,negative
T15,E02,0.0827751539797924,0.0827751539797924,91,0.43536207013094863,positive
E04,S05,-0.08275521552672105,0.08275521552672105,91,0.43547305174128237,negative
T09,E02,0.08261323181823159,0.08261323181823159,91,0.4362638266173977,positive
T02,T08,0.08260994222371666,0.08260994222371666,91,0.4362821575733859,positive
T08,T13,0.0825305933540179,0.0825305933540179,91,0.4367244538793341,positive
T11,E14,-0.08252025074523127,0.08252025074523127,91,0.4367821230227491,negative
E06,S13,-0.08244397024552162,0.08244397024552162,91,0.43720758707168483,negative
V03,V09,0.08227394405759714,0.08227394405759714,91,0.43815677298080585,positive
E03,E15,0.0822547377813089,0.0822547377813089,91,0.4382640668538094,positive
T08,V04,-0.08216586932865329,0.08216586932865329,91,0.4387607145362548,negative
E10,S05,0.08170101245051259,0.08170101245051259,91,0.4413637751514769,positive
E09,S09,-0.08163907425412985,0.08163907425412985,91,0.44171126594455623,negative
S02,S13,0.08160030585180525,0.08160030585180525,91,0.4419288459719384,positive
T09,V08,-0.0815362621988624,0.0815362621988624,91,0.4422884104326212,negative
T15,S07,-0.08152446693755665,0.08152446693755665,91,0.4423546512761229,negative
E09,V12,0.08149481500327244,0.08149481500327244,91,0.44252119780063043,positive
T11,E13,0.08148717479067591,0.08148717479067591,91,0.44256411642480664,positive
S09,S10,-0.08132338190932126,0.08132338190932126,91,0.44348477986753887,negative
E07,S01,0.08119399418792757,0.08119399418792757,91,0.4442128151411958,positive
E08,V07,-0.08113059541137539,0.08113059541137539,91,0.4445697902888999,negative
T03,V06,-0.08110077864187272,0.08110077864187272,91,0.4447377331426484,negative
E03,V02,-0.08101596523696711,0.08101596523696711,91,0.445215638827749,negative
T10,E10,-0.08096709753964222,0.08096709753964222,91,0.4454911286480806,negative
E06,S09,-0.08091166556683045,0.08091166556683045,91,0.4458037398981981,negative
T01,S03,-0.08063257164729896,0.08063257164729896,91,0.4473795683777993,negative
S03,S15,0.08043299044571162,0.08043299044571162,91,0.4485083562854121,positive
E07,S13,-0.08042310343812784,0.08042310343812784,91,0.44856431634479615,negative
E07,S14,0.08021330742059606,0.08021330742059606,91,0.4497526714664659,positive
T02,V08,-0.0801616855802236,0.0801616855802236,91,0.4500453436351731,negative
T10,S02,0.08013428069606492,0.08013428069606492,91,0.4502007598671553,positive
E08,S11,-0.08007423594404618,0.08007423594404618,91,0.45054138499966906,negative
T06,V01,-0.07991206739838852,0.07991206739838852,91,0.4514620602132789,negative
E14,V03,-0.07980788761573086,0.07980788761573086,91,0.4520540688570306,negative
E04,V04,-0.0797980162800657,0.0797980162800657,91,0.4521101857528003,negative
T04,E06,0.07955255927224823,0.07955255927224823,91,0.45350681201215987,positive
E04,V06,0.07954346367562294,0.07954346367562294,91,0.45355861100245426,positive
E01,S13,-0.07930976806674402,0.07930976806674402,91,0.4548906211167827,negative
E03,S11,-0.07916336500019557,0.07916336500019557,91,0.4557261864946437,negative
E10,V13,0.07909221982363765,0.07909221982363765,91,0.45613253925934655,positive
E01,V08,-0.07905342982660686,0.07905342982660686,91,0.45635417654467425,negative
T01,V11,-0.07881049488083583,0.07881049488083583,91,0.45774360484297916,negative
T12,V02,0.0787001454330325,0.0787001454330325,91,0.45837550120538256,positive
E06,S12,-0.07826724133220393,0.07826724133220393,91,0.4608590869200728,negative
T02,E07,-0.07819344680320178,0.07819344680320178,91,0.4612831851478213,negative
E08,S09,-0.0780712970840156,0.0780712970840156,91,0.46198565217704635,negative
T11,S02,-0.07787211673497928,0.07787211673497928,91,0.4631323702626958,negative
T05,E04,0.07765026322433229,0.07765026322433229,91,0.46441145585211774,positive
S09,V11,0.07751774351220464,0.07751774351220464,91,0.4651764127470737,positive
E06,S06,-0.07734705466602386,0.07734705466602386,91,0.46616271102759904,negative
T14,V10,-0.07721349612156475,0.07721349612156475,91,0.46693525307026246,negative
E12,V10,-0.07719693681831301,0.07719693681831301,91,0.46703108558715645,negative
V10,V15,-0.077105363049266,0.077105363049266,91,0.4675612377343303,negative
T03,S01,-0.07701835158590865,0.07701835158590865,91,0.4680652807556877,negative
T04,T08,0.0768232175976578,0.0768232175976578,91,0.4691967346453693,positive
T15,S10,0.07679012346653331,0.07679012346653331,91,0.4693887731562,positive
T12,V06,0.0767818528576164,0.0767818528576164,91,0.4694367724890682,positive
T05,E10,0.07661948756214579,0.07661948756214579,91,0.470379616310678,positive
S01,S04,0.07661396312322374,0.07661396312322374,91,0.47041171441086366,positive
E11,V01,0.07642979784259897,0.07642979784259897,91,0.4714824318957106,positive
S04,V09,0.076417874868224,0.076417874868224,91,0.47155179631107474,positive
E05,V01,0.0763845192789371,0.0763845192789371,91,0.47174587885819913,positive
E04,V02,-0.07628866820070783,0.07628866820070783,91,0.47230383796172515,negative
T07,S09,-0.0762064832157443,0.0762064832157443,91,0.47278252972200263,negative
E08,V05,-0.07602392768009039,0.07602392768009039,91,0.473846774915143,negative
E03,S05,0.07590172922521013,0.07590172922521013,91,0.4745598787129403,positive
T04,S14,0.0758545434421329,0.0758545434421329,91,0.47483539200994235,positive
T08,S08,0.07553150408126198,0.07553150408126198,91,0.4767239045811807,positive
S12,S13,-0.07545201115332924,0.07545201115332924,91,0.47718924541237767,negative
S09,S12,0.0754127089446974,0.0754127089446974,91,0.4774194054683034,positive
T02,E10,-0.0753646971664306,0.0753646971664306,91,0.4777006511683993,negative
E11,S03,-0.07509798020545298,0.07509798020545298,91,0.47926465931010276,negative
S01,V02,-0.07508831460046644,0.07508831460046644,91,0.47932138922803275,negative
T06,S03,-0.07508781158136969,0.07508781158136969,91,0.4793243416749152,negative
T14,E13,-0.07507088930738062,0.07507088930738062,91,0.4794236718496498,negative
T05,E13,-0.07492184858455185,0.07492184858455185,91,0.4802989861196059,negative
T07,E03,0.07482806292800043,0.07482806292800043,91,0.48085022672108785,positive
T08,T12,0.07466312008778947,0.07466312008778947,91,0.4818205265337175,positive
S02,V05,-0.07464713578161793,0.07464713578161793,91,0.4819146121107005,negative
E10,S10,-0.07463209677194145,0.07463209677194145,91,0.4820031425250155,negative
V06,V14,0.07462621181270818,0.07462621181270818,91,0.48203778798919644,positive
E02,E15,-0.07435004984576425,0.07435004984576425,91,0.48366508275250975,negative
S11,S13,0.07427276504249013,0.07427276504249013,91,0.48412101055346435,positive
S12,V15,0.07418751014762913,0.07418751014762913,91,0.48462422212240247,positive
T10,E07,-0.07418631622400271,0.07418631622400271,91,0.48463127115815163,negative
S01,V04,-0.07417718090868541,0.07417718090868541,91,0.4846852087142817,negative
T15,E01,-0.073925250393848,0.073925250393848,91,0.4861739389392822,negative
T04,E07,0.0738556261112966,0.0738556261112966,91,0.48658579725632767,positive
T02,E11,-0.07369586600572357,0.07369586600572357,91,0.4875315489709116,negative
T04,V14,-0.0736915891400564,0.0736915891400564,91,0.48755688066177477,negative
E02,V15,0.07343494299135211,0.07343494299135211,91,0.4890782623375394,positive
E03,S15,0.07341491899654928,0.07341491899654928,91,0.48919706890110376,positive
E07,V06,-0.0733325633592641,0.0733325633592641,91,0.48968586279325793,negative
T03,E03,0.0731813186773545,0.0731813186773545,91,0.4905841967912997,positive
E10,V04,-0.0731038987702508,0.0731038987702508,91,0.49104437738696466,negative
T11,T14,0.07298831126699513,0.07298831126699513,91,0.49173184854900964,positive
E10,V03,-0.07298549148317668,0.07298549148317668,91,0.49174862590948776,negative
E06,S11,-0.07275927755886398,0.07275927755886398,91,0.4930955538293813,negative
T09,E03,0.07266529683469077,0.07266529683469077,91,0.49365570663525477,positive
S02,V08,-0.0725943272609126,0.0725943272609126,91,0.49407892800590714,negative
E01,E04,0.0725555317452471,0.0725555317452471,91,0.4943103625991395,positive
V08,V15,0.07249257199386855,0.07249257199386855,91,0.49468607017380994,positive
E06,E09,0.07243889427939708,0.07243889427939708,91,0.4950065063564604,positive
T03,V04,0.07241851725726062,0.07241851725726062,91,0.49512817821539634,positive
V02,V15,-0.07239582933155242,0.07239582933155242,91,0.49526366703072844,negative
E01,V02,-0.0722102748115347,0.0722102748115347,91,0.496372500460943,negative
S03,V01,0.07212922806309581,0.07212922806309581,91,0.49685722624978007,positive
T13,E05,0.07194230281141309,0.07194230281141309,91,0.4979761368941705,positive
T11,S01,0.07176111228558889,0.07176111228558889,91,0.4990619769167207,positive
E03,V05,-0.07170023259198716,0.07170023259198716,91,0.4994270945906027,negative
E15,S04,-0.07152302063290596,0.07152302063290596,91,0.5004906924143958,negative
T01,T15,0.07137224917193721,0.07137224917193721,91,0.501396527327384,positive
S01,S11,0.07112844065039002,0.07112844065039002,91,0.5028631329325801,positive
T04,S12,-0.07080417840338703,0.07080417840338703,91,0.5048171475605792,negative
T14,S01,-0.0707805293826171,0.0707805293826171,91,0.5049598110685376,negative
T07,E13,-0.07075296998957309,0.07075296998957309,91,0.5051260903743496,negative
T11,V09,-0.07074042085354268,0.07074042085354268,91,0.5052018148483651,negative
E11,V12,-0.07056058987329229,0.07056058987329229,91,0.5062876031523027,negative
T03,T11,0.07053224746675871,0.07053224746675871,91,0.5064588396898523,positive
S05,S07,0.07033294438825517,0.07033294438825517,91,0.5076638155583407,positive
T06,E11,0.07010857075135817,0.07010857075135817,91,0.5090221348041037,positive
T04,T07,-0.07003667907953344,0.07003667907953344,91,0.5094577501821245,negative
T03,T10,0.07001915451188571,0.07001915451188571,91,0.50956396640441,positive
E05,S06,0.06997833481412691,0.06997833481412691,91,0.5098114183502677,positive
S11,S15,-0.06993388563411494,0.06993388563411494,91,0.5100809427714534,negative
E11,V13,0.06975197272167533,0.06975197272167533,91,0.5111847627542312,positive
S05,V15,0.06963452134478451,0.06963452134478451,91,0.5118980909009914,positive
T04,V11,-0.06952376406383336,0.06952376406383336,91,0.5125712306229371,negative
S10,V09,-0.06936777637216125,0.06936777637216125,91,0.5135200318732251,negative
S12,V08,-0.06926943114462311,0.06926943114462311,91,0.5141186821681178,negative
T02,E08,0.06919085528558618,0.06919085528558618,91,0.5145972480225706,positive
S03,V13,-0.06918772533871428,0.06918772533871428,91,0.5146163156600674,negative
T03,E15,0.06913567480706272,0.06913567480706272,91,0.5149334604254598,positive
T12,V08,-0.06911561495559816,0.06911561495559816,91,0.5150557120782898,negative
T07,V11,0.06900397074016852,0.06900397074016852,91,0.5157363810871856,positive
T01,S10,-0.06895205934219067,0.06895205934219067,91,0.5160530290984585,negative
E15,V13,-0.06866185262826309,0.06866185262826309,91,0.5178250498780567,negative
S10,S11,0.06861421437574083,0.06861421437574083,91,0.51811622747465,positive
E03,V06,0.0685962560192873,0.0685962560192873,91,0.5182260152955412,positive
T11,E15,-0.06850613551974934,0.06850613551974934,91,0.518777142495612,negative
T07,V10,-0.06831966678887348,0.06831966678887348,91,0.5199184265991115,negative
S04,V01,-0.06828654382001532,0.06828654382001532,91,0.5201212891839728,negative
E08,V10,-0.06825721101249224,0.06825721101249224,91,0.5203009723045553,negative
T04,S15,0.06819729588800966,0.06819729588800966,91,0.5206680903422823,positive
T03,T05,-0.06815258473671926,0.06815258473671926,91,0.5209421344992228,negative
T05,S12,0.06806578797943648,0.06806578797943648,91,0.5214743386681447,positive
E02,V05,-0.06804487506793665,0.06804487506793665,91,0.5216026096618721,negative
S12,V05,0.0680085708462509,0.0680085708462509,91,0.5218253223599981,positive
E05,V15,0.06792891709579844,0.06792891709579844,91,0.5223141364599752,positive
S10,V05,-0.06791325653210661,0.06791325653210661,91,0.5224102684216702,negative
T12,S03,0.06787571787816839,0.06787571787816839,91,0.5226407348517231,positive
V04,V12,0.06783886579429785,0.06783886579429785,91,0.5228670360546828,positive
S03,S11,-0.06780970594156974,0.06780970594156974,91,0.5230461358678515,negative
T02,S08,0.06776468528216956,0.06776468528216956,91,0.5233227135414132,positive
T13,V04,-0.06775577177927318,0.06775577177927318,91,0.523377481058652,negative
V10,V13,0.06758904157813987,0.06758904157813987,91,0.5244024592485442,positive
T03,S13,-0.06756589925303377,0.06756589925303377,91,0.5245448071451746,negative
T07,V04,0.06746611759230531,0.06746611759230531,91,0.5251587845129123,positive
T06,V03,0.06737232789411246,0.06737232789411246,91,0.5257362215357207,positive
S09,V10,0.06727069992194902,0.06727069992194902,91,0.5263622766925321,positive
S02,S10,0.06714881381926407,0.06714881381926407,91,0.5271136207388205,positive
S08,V05,0.06706651713469637,0.06706651713469637,91,0.5276212273110888,positive
T08,E03,0.06701203343554868,0.06701203343554868,91,0.5279574179294595,positive
T05,T12,0.06695232141414936,0.06695232141414936,91,0.5283259930321768,positive
T10,S15,0.06672826060622498,0.06672826060622498,91,0.5297101661070412,positive
E08,S10,-0.0666101161933514,0.0666101161933514,91,0.5304407518889201,negative
T08,S15,-0.06660746395719556,0.06660746395719556,91,0.5304571586549748,negative
E03,V03,-0.06651056480715396,0.06651056480715396,91,0.5310567516289124,negative
T04,T05,0.06633666919155483,0.06633666919155483,91,0.5321336304760502,positive
T14,S03,-0.06626309293380951,0.06626309293380951,91,0.5325895913312342,negative
S12,V07,0.06624502666322166,0.06624502666322166,91,0.5327015798837818,positive
S06,S07,0.06621047313206285,0.06621047313206285,91,0.5329158016991772,positive
S15,V13,-0.06620997293590335,0.06620997293590335,91,0.532918903084009,negative
T03,E10,-0.06608812026656154,0.06608812026656154,91,0.5336746980296218,negative
E15,V09,0.06598610734940336,0.06598610734940336,91,0.5343078454707353,positive
T11,E04,-0.06582961005931284,0.06582961005931284,91,0.5352798764285222,negative
T02,S12,-0.06582746284372745,0.06582746284372745,91,0.535293219236098,negative
S01,S12,0.06580430359777412,0.06580430359777412,91,0.5354371413708302,positive
T12,V11,-0.06571883725010212,0.06571883725010212,91,0.5359684341453848,negative
E15,V07,-0.06557585992639445,0.06557585992639445,91,0.5368578209997469,negative
E01,S05,-0.0654824964490083,0.0654824964490083,91,0.5374389796196133,negative
T11,V04,0.06538110774141255,0.06538110774141255,91,0.5380704445046379,positive
V02,V13,0.06532076919679371,0.06532076919679371,91,0.5384464161601908,positive
E03,V14,-0.06521730516336344,0.06521730516336344,91,0.5390914056549653,negative
E11,S02,-0.06515583030803729,0.06515583030803729,91,0.5394748169268053,negative
S14,V10,0.06513315361689145,0.06513315361689145,91,0.5396162826062595,positive
S02,V03,-0.06512016885831426,0.06512016885831426,91,0.5396972946062192,negative
E07,E11,0.06502569029623854,0.06502569029623854,91,0.5402869271791417,positive
T14,E04,-0.06500814421133384,0.06500814421133384,91,0.5403964656490344,negative
T05,T06,0.0649612335234056,0.0649612335234056,91,0.5406893780313612,positive
S13,V04,0.06484398337811187,0.06484398337811187,91,0.5414218340798268,positive
T12,S11,-0.06482008824119158,0.06482008824119158,91,0.541571165575797,negative
T05,V08,-0.06470625733459166,0.06470625733459166,91,0.5422828236515206,negative
E04,S15,-0.06435477986372617,0.06435477986372617,91,0.5444831101372879,negative
E11,V08,0.0643294421260001,0.0643294421260001,91,0.5446418954457064,positive
V07,V10,0.06427228721083855,0.06427228721083855,91,0.5450001541242286,positive
E06,E10,0.06423286194564407,0.06423286194564407,91,0.5452473467577743,positive
V04,V10,0.06404272440542153,0.06404272440542153,91,0.5464402584470931,positive
E03,E06,0.06399499858689126,0.06399499858689126,91,0.5467398868486003,positive
E15,S08,0.06385334427463868,0.06385334427463868,91,0.5476296802625434,positive
T02,E13,-0.06382707596542457,0.06382707596542457,91,0.5477947604733093,negative
E01,V01,-0.06379233445655358,0.06379233445655358,91,0.5480131266827826,negative
E06,S14,-0.06374446478512973,0.06374446478512973,91,0.5483140786351024,negative
E12,S01,-0.06372336239777643,0.06372336239777643,91,0.5484467727671976,negative
E04,E05,0.06354332595035038,0.06354332595035038,91,0.5495794952077887,positive
T13,T15,0.06349636202618836,0.06349636202618836,91,0.5498751611020809,positive
T10,V15,-0.06332239520248174,0.06332239520248174,91,0.550971056785246,negative
S07,V08,-0.06318980055828555,0.06318980055828555,91,0.5518070390156231,negative
E02,V02,-0.06317973480960586,0.06317973480960586,91,0.5518705265169404,negative
T03,V11,-0.06288481609485758,0.06288481609485758,91,0.553732225496667,negative
S05,S08,0.06287286852763965,0.06287286852763965,91,0.55380770918685,positive
E08,E10,0.0626543260654399,0.0626543260654399,91,0.555189314687173,positive
T05,E02,0.06238775420859188,0.06238775420859188,91,0.5568767955376562,positive
E12,S15,-0.062373556448997704,0.062373556448997704,91,0.556966740532341,negative
T02,V06,-0.062332490570900685,0.062332490570900685,91,0.5572269383570603,negative
T12,S15,0.06227772899312267,0.06227772899312267,91,0.5575740041222476,positive
S13,V08,0.062195831074921666,0.062195831074921666,91,0.5580932464357107,positive
T08,S07,-0.06214754611616657,0.06214754611616657,91,0.5583994869616686,negative
T04,V01,0.062123897369601874,0.062123897369601874,91,0.5585495050814555,positive
T13,E02,0.062036310718668254,0.062036310718668254,91,0.5591052871427621,positive
E04,E08,0.06181905070208932,0.06181905070208932,91,0.5604850512274474,positive
S08,V10,0.061813301691712896,0.061813301691712896,91,0.5605215837651571,positive
T05,S15,0.06169555259893489,0.06169555259893489,91,0.5612700789443638,positive
E06,V01,-0.06165474640162183,0.06165474640162183,91,0.5615295823985971,negative
T01,E15,-0.061635761362928324,0.061635761362928324,91,0.5616503355353039,negative
S04,S10,0.06155463691083934,0.06155463691083934,91,0.5621664614762569,positive
T13,V03,-0.06150862396332151,0.06150862396332151,91,0.562459302825509,negative
E02,E13,0.06131827525053704,0.06131827525053704,91,0.563671512615247,positive
V03,V13,0.0612845543459087,0.0612845543459087,91,0.5638863885652169,positive
T10,V06,-0.061045446815040746,0.061045446815040746,91,0.565411138364059,negative
T05,T11,0.06103204125527627,0.06103204125527627,91,0.5654966810571794,positive
S04,V11,-0.06098658638383003,0.06098658638383003,91,0.5657867802421923,negative
S07,V07,0.06096550628443654,0.06096550628443654,91,0.5659213401506138,positive
T13,S10,0.06096050530321504,0.06096050530321504,91,0.5659532649668282,positive
T01,T03,0.06090256704533174,0.06090256704533174,91,0.5663231879797062,positive
T08,V01,-0.060797330637002545,0.060797330637002545,91,0.5669953908002663,negative
T06,E04,0.06079490929118901,0.06079490929118901,91,0.5670108616906321,positive
T09,S02,0.060566840997679984,0.060566840997679984,91,0.5684689667030759,positive
S03,S10,-0.06055851148564692,0.06055851148564692,91,0.5685222529632004,negative
T06,S13,0.06034431265262346,0.06034431265262346,91,0.5698933495044497,positive
E12,S08,-0.06031921756652358,0.06031921756652358,91,0.5700540857002286,negative
T13,V13,0.0601865496971506,0.0601865496971506,91,0.5709041877902234,positive
V09,V11,0.060169032514731116,0.060169032514731116,91,0.5710164777870723,positive
E05,V13,0.06016121596392926,0.06016121596392926,91,0.5710665873800139,positive
E04,S09,0.06002365622007524,0.06002365622007524,91,0.5719487787317936,positive
T10,S14,0.05998916833405349,0.05998916833405349,91,0.5721700545299561,positive
T12,V13,0.05992552640484208,0.05992552640484208,91,0.5725784888926737,positive
S05,S13,-0.05979975157450745,0.05979975157450745,91,0.5733860731047755,negative
T10,S06,-0.05946587479523573,0.05946587479523573,91,0.5755324247577266,negative
S01,V03,-0.05942699667792427,0.05942699667792427,91,0.5757825979551175,negative
T01,E05,0.05933279970099894,0.05933279970099894,91,0.5763889465924363,positive
E02,V06,0.059317815426371434,0.059317815426371434,91,0.5764854280886278,positive
T01,E01,0.05929743097611007,0.05929743097611007,91,0.5766166925264925,positive
V05,V11,-0.05921642193472214,0.05921642193472214,91,0.5771384822501595,negative
V01,V09,0.059185030924962655,0.059185030924962655,91,0.577340734579653,positive
T13,V12,0.05888490641365598,0.05888490641365598,91,0.5792760919148797,positive
T01,S11,0.058875069332958684,0.058875069332958684,91,0.5793395771123129,positive
E06,V11,0.058735917604322646,0.058735917604322646,91,0.5802379590735167,positive
E02,V09,0.05869468287679434,0.05869468287679434,91,0.5805042991408095,positive
E10,V05,-0.058588304643252584,0.058588304643252584,91,0.5811916687711286,negative
T07,E08,-0.05800079654141514,0.05800079654141514,91,0.5849946144667398,negative
E05,V08,0.05775434299182198,0.05775434299182198,91,0.5865932884482611,positive
S05,S11,0.057596565156089435,0.057596565156089435,91,0.5876177922201222,positive
T12,V04,0.057470669379095486,0.057470669379095486,91,0.5884358584715945,positive
E14,S04,-0.057428463334710786,0.057428463334710786,91,0.5887102275507261,negative
T09,S01,-0.05724321408332671,0.05724321408332671,91,0.5899151646405679,negative
S15,V09,-0.057229455542448744,0.057229455542448744,91,0.5900047003772839,negative
V06,V10,0.05710143894095978,0.05710143894095978,91,0.5908380821877428,positive
T02,V01,-0.05701997188820317,0.05701997188820317,91,0.5913687057195504,negative
T09,S13,-0.05701860933689145,0.05701860933689145,91,0.5913775823251134,negative
E07,V09,0.056981838522941614,0.056981838522941614,91,0.5916171556731199,positive
T01,V06,-0.05681469716360246,0.05681469716360246,91,0.5927066858310599,negative
T12,S02,-0.056764194057315046,0.056764194057315046,91,0.5930360739488015,negative
E11,S12,-0.05670064113055925,0.05670064113055925,91,0.5934506918900541,negative
T15,E11,-0.05660039226516702,0.05660039226516702,91,0.5941049784396845,negative
E01,V09,-0.05654613755650259,0.05654613755650259,91,0.59445921366332,negative
T10,V10,0.05646725263163753,0.05646725263163753,91,0.5949744316168661,positive
E15,S03,-0.05631626330035941,0.05631626330035941,91,0.5959611407375114,negative
E07,V11,0.05619942013075332,0.05619942013075332,91,0.5967252089332038,positive
T08,E05,0.05597610761603347,0.05597610761603347,91,0.5981867261344518,positive
T13,E10,0.055801597922629495,0.055801597922629495,91,0.5993299533500328,positive
T02,T15,0.05579139359457768,0.05579139359457768,91,0.5993968328355446,positive
T01,E09,-0.055628785680423745,0.055628785680423745,91,0.6004630182750643,negative
E13,V08,-0.05549249896801043,0.05549249896801043,91,0.6013572698674755,negative
T01,T06,0.05535776865208991,0.05535776865208991,91,0.6022418894251446,positive
E11,S14,-0.05499639567269011,0.05499639567269011,91,0.604617452911705,negative
T04,T13,-0.05496991250924974,0.05496991250924974,91,0.6047917081308569,negative
T02,S14,0.05486860297552786,0.05486860297552786,91,0.6054585138346441,positive
T06,V12,-0.05414780037865249,0.05414780037865249,91,0.6102120527352718,negative
E10,V15,0.053949527633421396,0.053949527633421396,91,0.6115224697290154,positive
T11,T15,0.0537623703235979,0.0537623703235979,91,0.6127605457002162,positive
S06,S10,-0.05368301576332776,0.05368301576332776,91,0.6132858174371563,negative
E15,V12,-0.05360734424936238,0.05360734424936238,91,0.6137868918746766,negative
T01,V02,-0.053520296634509586,0.053520296634509586,91,0.6143635148681746,negative
T14,E08,0.053485306546868554,0.053485306546868554,91,0.6145953631570396,positive
T06,S10,-0.053288252812002536,0.053288252812002536,91,0.6159017700072529,negative
S11,V12,0.05314869695383296,0.05314869695383296,91,0.6168277077755979,positive
S10,V07,-0.05301455309696493,0.05301455309696493,91,0.6177183025008302,negative
T01,S01,-0.05291161224118093,0.05291161224118093,91,0.6184021122171264,negative
T06,E02,-0.05281538707264477,0.05281538707264477,91,0.6190416052627391,negative
T12,E14,-0.052770332999522544,0.052770332999522544,91,0.6193411230425869,negative
S03,V07,-0.05240120765507983,0.05240120765507983,91,0.6217973906000577,negative
E08,S01,0.052250307697717754,0.052250307697717754,91,0.6228027186951635,positive
T15,E08,0.05222474881598641,0.05222474881598641,91,0.6229730660298638,positive
E07,V10,-0.052122660321156804,0.052122660321156804,91,0.6236536732011113,negative
T05,V14,0.0521155258154357,0.0521155258154357,91,0.6237012495944969,positive
T04,V08,-0.05208785522770837,0.05208785522770837,91,0.6238857852816196,negative
T14,S04,-0.05165917925845094,0.05165917925845094,91,0.6267475920681206,negative
T14,S14,0.05157533783864518,0.05157533783864518,91,0.6273079588382825,positive
E11,S10,0.05155094976394472,0.05155094976394472,91,0.6274709999167203,positive
S13,V14,0.05148435207955033,0.05148435207955033,91,0.6279163150714243,positive
S04,V14,-0.051389790594998375,0.051389790594998375,91,0.6285488430873685,negative
T14,V14,0.05125519265006935,0.05125519265006935,91,0.6294496400769071,positive
T06,T13,-0.051205263127904375,0.051205263127904375,91,0.6297839314349655,negative
V02,V07,0.0511906516909999,0.0511906516909999,91,0.6298817729747745,positive
T11,V06,0.05117564600865985,0.05117564600865985,91,0.6299822611171243,positive
T15,V14,0.050906657968340326,0.050906657968340326,91,0.6317847263420078,positive
E14,S05,-0.05079932777839835,0.05079932777839835,91,0.6325045382690904,negative
T13,S06,0.050755518087644724,0.050755518087644724,91,0.6327984472172719,positive
T02,E15,-0.050630038228571476,0.050630038228571476,91,0.6336405775397901,negative
T10,E11,0.05057569295866413,0.05057569295866413,91,0.6340054487130569,positive
E03,V11,-0.050540409423540794,0.050540409423540794,91,0.6342423872823507,negative
T14,S10,0.050117487767703986,0.050117487767703986,91,0.6370852844031836,positive
E14,V04,-0.05004121979701214,0.05004121979701214,91,0.637598521779644,negative
E15,S15,-0.04990102641042106,0.04990102641042106,91,0.6385423841645842,negative
T12,V05,-0.04989346679071321,0.04989346679071321,91,0.6385932962463625,negative
T06,V07,-0.049316585381316926,0.049316585381316926,91,0.6424833688617263,negative
E09,V15,-0.04920187371054248,0.04920187371054248,91,0.6432580564598112,negative
E14,S09,-0.049011291062764535,0.049011291062764535,91,0.6445459699099378,negative
T06,S15,-0.048988255809208466,0.048988255809208466,91,0.6447017079848953,negative
E06,V15,-0.04880603479285622,0.04880603479285622,91,0.6459342180943036,negative
S09,V06,-0.04879340767153447,0.04879340767153447,91,0.6460196611286528,negative
T09,E01,-0.04866335078131308,0.04866335078131308,91,0.6468999747339226,negative
S03,V12,-0.04855057169032965,0.04855057169032965,91,0.6476637339116599,negative
E15,V06,0.0482202671203582,0.0482202671203582,91,0.6499027087584122,positive
T02,E01,0.04815323659584727,0.04815323659584727,91,0.6503574566380554,positive
E03,E14,0.04813769108555092,0.04813769108555092,91,0.6504629386409305,positive
T07,V07,-0.04801277690117118,0.04801277690117118,91,0.651310777037272,negative
E02,E04,-0.04799961772672837,0.04799961772672837,91,0.6514001190206966,negative
T09,V02,-0.0478760051137991,0.0478760051137991,91,0.6522396059763936,negative
E06,S07,0.047799403980126706,0.047799403980126706,91,0.6527600426850496,positive
T14,V09,0.04763896193213073,0.04763896193213073,91,0.6538506423150389,positive
T04,E02,0.047460515978599335,0.047460515978599335,91,0.6550644768925834,positive
T09,S11,0.04740797400979903,0.04740797400979903,91,0.6554220516830386,positive
S11,V02,0.04695639709957916,0.04695639709957916,91,0.6584984572023387,positive
